	Name	M1	M1_atom_number	M2	M2_atom_number	M3	M3_atom_number	Support 	Support_ID	M2_mol	M3_mol	M1_mol%	M2_mol%	M3_mol%	Temp	Total_flow	Ar_flow	CH4_flow	O2_flow	CT	CH4/O2	CH4_conv	C2y	C2H6y	C2H4y	COy	CO2y	C2s	C2H6s	C2H4s	COs	CO2s	BET_surface_area	rate_constant	radii_M1	radii_M2	radii_M3	chi_M1	chi_M2	chi_M3
4975	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	2.3	10.2	2.6	0.5	4	10.27	5.95	0.51	5.44	12.44	4.58	57.94	4.97	52.97	121.13	44.6	650.0	0.12268726048210395	1.6	1.66	1.62	1.54	0.93	1.7
4976	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	3.0	13.6	3.4	0.38	4	14.16	6.32	0.53	5.79	12.28	4.03	44.63	3.74	40.89	86.72	28.46	650.0	0.17180385973323553	1.6	1.66	1.62	1.54	0.93	1.7
4977	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	1.5	7.3	1.2	0.75	6	9.38	4.72	0.43	4.29	8.44	3.47	50.32	4.58	45.74	89.98	36.99	650.0	0.0644670145880623	1.6	1.66	1.62	1.54	0.93	1.7
4978	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	2.3	10.9	1.8	0.5	6	10.81	5.28	0.46	4.82	7.9	2.86	48.84	4.26	44.59	73.08	26.46	650.0	0.10849002970479155	1.6	1.66	1.62	1.54	0.93	1.7
4979	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	3.0	14.6	2.4	0.38	6	12.58	5.59	0.51	5.08	7.52	2.43	44.44	4.05	40.38	59.78	19.32	650.0	0.15137680590438454	1.6	1.66	1.62	1.54	0.93	1.7
4980	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	4.0	4.0	2.0	0.75	2	33.1	4.54	0.5	4.04	22.56	11.85	13.72	1.51	12.21	68.16	35.8	650.0	0.06195049921378781	1.6	1.66	1.62	1.54	0.93	1.7
4981	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	6.0	6.0	3.0	0.5	2	34.71	5.29	0.54	4.75	23.14	10.08	15.24	1.56	13.68	66.67	29.04	650.0	0.10870118950016266	1.6	1.66	1.62	1.54	0.93	1.7
4982	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	8.0	8.0	4.0	0.38	2	36.19	5.79	0.61	5.18	23.88	9.11	16.0	1.69	14.31	65.99	25.17	650.0	0.15695750770398664	1.6	1.66	1.62	1.54	0.93	1.7
4983	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	4.0	4.5	1.5	0.75	3	23.87	4.75	0.46	4.29	15.87	7.19	19.9	1.93	17.97	66.49	30.12	650.0	0.06488689597504134	1.6	1.66	1.62	1.54	0.93	1.7
4984	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	6.0	6.8	2.3	0.5	3	23.09	5.63	0.45	5.18	15.38	5.97	24.38	1.95	22.43	66.61	25.86	650.0	0.11589391990969947	1.6	1.66	1.62	1.54	0.93	1.7
4985	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	8.0	9.0	3.0	0.38	3	23.32	6.13	0.56	5.57	15.37	5.3	26.29	2.4	23.89	65.91	22.73	650.0	0.16647194641892352	1.6	1.66	1.62	1.54	0.93	1.7
4986	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	4.0	4.8	1.2	0.75	4	17.97	4.83	0.46	4.37	11.55	5.17	26.88	2.56	24.32	64.27	28.77	650.0	0.06600722653845247	1.6	1.66	1.62	1.54	0.93	1.7
4987	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	6.0	7.2	1.8	0.5	4	18.51	5.44	0.45	4.99	11.38	4.42	29.39	2.43	26.96	61.48	23.88	650.0	0.11187126466060661	1.6	1.66	1.62	1.54	0.93	1.7
4988	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	8.0	9.6	2.4	0.38	4	18.19	6.02	0.47	5.55	11.29	3.95	33.1	2.58	30.51	62.07	21.72	650.0	0.16338997977216246	1.6	1.66	1.62	1.54	0.93	1.7
4989	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	4.0	5.1	0.9	0.75	6	11.38	4.49	0.38	4.11	7.35	3.21	39.46	3.34	36.12	64.59	28.21	650.0	0.06125230925526029	1.6	1.66	1.62	1.54	0.93	1.7
4990	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	6.0	7.7	1.3	0.5	6	11.93	5.09	0.41	4.68	7.11	2.8	42.67	3.44	39.23	59.6	23.47	650.0	0.10448222369138097	1.6	1.66	1.62	1.54	0.93	1.7
4991	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	8.0	10.3	1.7	0.38	6	12.79	5.52	0.59	4.93	6.58	2.61	43.16	4.61	38.55	51.45	20.41	650.0	0.14942635289206457	1.6	1.66	1.62	1.54	0.93	1.7
4992	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	7.0	2.0	1.0	0.75	2	38.19	4.71	0.45	4.26	19.77	10.79	12.33	1.18	11.15	51.77	28.25	650.0	0.06432708350399272	1.6	1.66	1.62	1.54	0.93	1.7
4993	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	10.5	3.0	1.5	0.5	2	39.39	5.64	0.7	4.94	18.97	9.24	14.32	1.78	12.54	48.16	23.46	650.0	0.1161058628972342	1.6	1.66	1.62	1.54	0.93	1.7
4994	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	14.0	4.0	2.0	0.38	2	39.23	6.32	0.72	5.6	18.95	8.81	16.11	1.84	14.27	48.3	22.46	650.0	0.17180385973323553	1.6	1.66	1.62	1.54	0.93	1.7
4995	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	7.0	2.3	0.8	0.75	3	27.97	4.94	0.53	4.41	12.78	7.0	17.66	1.89	15.77	45.69	25.03	650.0	0.067549219736304	1.6	1.66	1.62	1.54	0.93	1.7
4996	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	10.5	3.4	1.1	0.5	3	26.71	5.93	0.64	5.29	11.88	6.33	22.2	2.4	19.81	44.48	23.7	650.0	0.12226200000846264	1.6	1.66	1.62	1.54	0.93	1.7
4997	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	14.0	4.5	1.5	0.38	3	25.92	6.81	0.76	6.05	11.14	5.97	26.27	2.93	23.34	42.98	23.03	650.0	0.18560464786980868	1.6	1.66	1.62	1.54	0.93	1.7
4998	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	7.0	2.4	0.6	0.75	4	21.37	4.92	0.5	4.42	9.27	5.34	23.02	2.34	20.68	43.38	24.99	650.0	0.06726872466146429	1.6	1.66	1.62	1.54	0.93	1.7
4999	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	10.5	3.6	0.9	0.5	4	20.33	6.07	0.68	5.39	7.81	4.76	29.86	3.34	26.51	38.42	23.41	650.0	0.12524072396333463	1.6	1.66	1.62	1.54	0.93	1.7
5000	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	14.0	4.8	1.2	0.38	4	22.33	6.99	1.08	5.91	6.71	4.46	31.3	4.84	26.47	30.05	19.97	650.0	0.19069255719398878	1.6	1.66	1.62	1.54	0.93	1.7
5001	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	10	7.0	2.6	0.4	0.75	6	15.36	4.41	0.47	3.94	5.31	3.49	28.71	3.06	25.65	34.57	22.72	650.0	0.06013596521656025	1.6	1.66	1.62	1.54	0.93	1.7
5002	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	15	10.5	3.9	0.6	0.5	6	16.4	5.37	0.74	4.63	4.13	2.98	32.74	4.51	28.23	25.18	18.17	650.0	0.11039127093590002	1.6	1.66	1.62	1.54	0.93	1.7
5003	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	900	20	14.0	5.1	0.9	0.38	6	15.6	6.53	1.31	5.22	3.48	2.98	41.86	8.4	33.46	22.31	19.1	650.0	0.17770962314105088	1.6	1.66	1.62	1.54	0.93	1.7
5004	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	1.5	5.7	2.8	0.75	2	31.51	6.38	0.75	5.63	21.04	9.17	20.25	2.38	17.87	66.77	29.1	650.0	0.08790153348822242	1.6	1.66	1.62	1.54	0.93	1.7
5005	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	2.3	8.5	4.3	0.5	2	34.54	6.89	0.85	6.04	21.53	8.36	19.95	2.46	17.49	62.33	24.2	650.0	0.1427771921753058	1.6	1.66	1.62	1.54	0.93	1.7
5006	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	3.0	11.3	5.7	0.38	2	34.08	7.47	0.95	6.52	21.87	7.89	21.92	2.79	19.13	64.17	23.15	650.0	0.20430860454513808	1.6	1.66	1.62	1.54	0.93	1.7
5007	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	1.5	6.4	2.1	0.75	3	21.61	6.64	0.71	5.93	14.55	5.43	30.73	3.29	27.44	67.33	25.13	650.0	0.0916095973463878	1.6	1.66	1.62	1.54	0.93	1.7
5008	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	2.3	9.6	3.2	0.5	3	21.35	7.28	0.88	6.4	14.44	5.07	34.1	4.12	29.98	67.63	23.75	650.0	0.15117197391319015	1.6	1.66	1.62	1.54	0.93	1.7
5009	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	3.0	12.8	4.3	0.38	3	22.57	7.84	1.1	6.74	13.98	4.82	34.74	4.87	29.86	61.94	21.36	650.0	0.21485260273818496	1.6	1.66	1.62	1.54	0.93	1.7
5010	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	1.5	6.8	1.7	0.75	4	17.63	6.25	0.68	5.57	10.36	3.84	35.45	3.86	31.59	58.76	21.78	650.0	0.08605136151676157	1.6	1.66	1.62	1.54	0.93	1.7
5011	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	2.3	10.2	2.6	0.5	4	19.73	6.91	0.92	5.99	9.64	3.5	35.02	4.66	30.36	48.86	17.74	650.0	0.14320683771938555	1.6	1.66	1.62	1.54	0.93	1.7
5012	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	3.0	13.6	3.4	0.38	4	20.05	7.57	1.35	6.22	8.9	3.47	37.76	6.73	31.02	44.39	17.31	650.0	0.20715417029317135	1.6	1.66	1.62	1.54	0.93	1.7
5013	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	1.5	7.3	1.2	0.75	6	12.11	5.79	0.74	5.05	6.15	2.56	47.81	6.11	41.7	50.78	21.14	650.0	0.07952513723668657	1.6	1.66	1.62	1.54	0.93	1.7
5014	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	2.3	10.9	1.8	0.5	6	13.36	6.89	1.36	5.53	5.12	2.55	51.57	10.18	41.39	38.32	19.09	650.0	0.1427771921753058	1.6	1.66	1.62	1.54	0.93	1.7
5015	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	3.0	14.6	2.4	0.38	6	16.43	8.09	2.04	6.05	4.1	2.57	49.24	12.42	36.82	24.95	15.64	650.0	0.22200091741598216	1.6	1.66	1.62	1.54	0.93	1.7
5016	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	4.0	4.0	2.0	0.75	2	34.1	6.24	0.77	5.47	20.64	9.51	18.3	2.26	16.04	60.53	27.89	650.0	0.0859091468791852	1.6	1.66	1.62	1.54	0.93	1.7
5017	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	6.0	6.0	3.0	0.5	2	34.26	7.07	0.93	6.14	19.98	8.4	20.64	2.71	17.92	58.32	24.52	650.0	0.1466473288376868	1.6	1.66	1.62	1.54	0.93	1.7
5018	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	8.0	8.0	4.0	0.38	2	35.09	7.79	1.13	6.66	19.39	7.95	22.2	3.22	18.98	55.26	22.66	650.0	0.2134252669395828	1.6	1.66	1.62	1.54	0.93	1.7
5019	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	4.0	4.5	1.5	0.75	3	23.52	6.54	0.78	5.76	13.06	5.74	27.81	3.32	24.49	55.53	24.4	650.0	0.09018219828774836	1.6	1.66	1.62	1.54	0.93	1.7
5020	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	6.0	6.8	2.3	0.5	3	23.64	7.65	1.25	6.4	11.44	5.29	32.36	5.29	27.07	48.39	22.38	650.0	0.1591689586856848	1.6	1.66	1.62	1.54	0.93	1.7
5021	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	8.0	9.0	3.0	0.38	3	27.18	8.69	1.87	6.82	10.4	5.32	31.97	6.88	25.09	38.26	19.57	650.0	0.23923651410484895	1.6	1.66	1.62	1.54	0.93	1.7
5022	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	4.0	4.8	1.2	0.75	4	18.01	6.32	0.85	5.47	8.82	4.26	35.09	4.72	30.37	48.97	23.65	650.0	0.087047288931506	1.6	1.66	1.62	1.54	0.93	1.7
5023	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	6.0	7.2	1.8	0.5	4	19.33	8.28	1.77	6.51	7.11	4.32	42.83	9.16	33.68	36.78	22.35	650.0	0.17285945599677532	1.6	1.66	1.62	1.54	0.93	1.7
5024	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	8.0	9.6	2.4	0.38	4	21.87	10.32	2.57	7.75	5.98	4.38	47.19	11.75	35.44	27.34	20.03	650.0	0.28663791374786013	1.6	1.66	1.62	1.54	0.93	1.7
5025	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	4.0	5.1	0.9	0.75	6	12.43	6.27	1.15	5.12	4.27	2.94	50.44	9.25	41.19	34.35	23.65	650.0	0.08633583630626253	1.6	1.66	1.62	1.54	0.93	1.7
5026	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	6.0	7.7	1.3	0.5	6	14.26	8.95	2.23	6.72	3.27	3.01	62.76	15.64	47.12	22.93	21.11	650.0	0.18752275962894888	1.6	1.66	1.62	1.54	0.93	1.7
5027	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	8.0	10.3	1.7	0.38	6	17.58	11.03	2.99	8.04	2.59	2.88	62.74	17.01	45.73	14.73	16.38	650.0	0.3075551361353035	1.6	1.66	1.62	1.54	0.93	1.7
5028	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	7.0	2.0	1.0	0.75	2	36.07	9.26	1.86	7.4	12.6	11.25	25.67	5.16	20.52	34.93	31.19	650.0	0.1295625490030314	1.6	1.66	1.62	1.54	0.93	1.7
5029	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	10.5	3.0	1.5	0.5	2	40.81	14.68	3.23	11.45	8.83	10.92	35.97	7.91	28.06	21.64	26.76	650.0	0.3175225847698832	1.6	1.66	1.62	1.54	0.93	1.7
5030	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	14.0	4.0	2.0	0.38	2	42.99	17.81	3.83	13.98	8.39	10.64	41.43	8.91	32.52	19.52	24.75	650.0	0.5161488048096912	1.6	1.66	1.62	1.54	0.93	1.7
5031	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	7.0	2.3	0.8	0.75	3	27.15	10.85	2.38	8.47	6.37	7.84	39.96	8.77	31.2	23.46	28.88	650.0	0.15313312223858933	1.6	1.66	1.62	1.54	0.93	1.7
5032	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	10.5	3.4	1.1	0.5	3	30.96	15.66	3.62	12.04	4.77	7.36	50.58	11.69	38.89	15.41	23.77	650.0	0.34062787533935507	1.6	1.66	1.62	1.54	0.93	1.7
5033	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	14.0	4.5	1.5	0.38	3	31.59	17.94	4.19	13.75	4.53	6.83	56.79	13.26	43.53	14.34	21.62	650.0	0.5203144709843456	1.6	1.66	1.62	1.54	0.93	1.7
5034	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	7.0	2.4	0.6	0.75	4	21.65	10.66	2.45	8.21	3.96	5.72	49.24	11.32	37.92	18.29	26.42	650.0	0.15029449341882503	1.6	1.66	1.62	1.54	0.93	1.7
5035	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	10.5	3.6	0.9	0.5	4	25.56	14.13	3.54	10.59	3.36	5.12	55.28	13.85	41.43	13.15	20.03	650.0	0.30467132260739593	1.6	1.66	1.62	1.54	0.93	1.7
5036	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	14.0	4.8	1.2	0.38	4	27.33	16.25	4.14	12.11	2.61	4.73	59.46	15.15	44.31	9.55	17.31	650.0	0.46666846127083034	1.6	1.66	1.62	1.54	0.93	1.7
5037	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	10	7.0	2.6	0.4	0.75	6	16.23	9.07	2.27	6.8	1.99	3.7	55.88	13.99	41.9	12.26	22.8	650.0	0.1267736083336932	1.6	1.66	1.62	1.54	0.93	1.7
5038	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	15	10.5	3.9	0.6	0.5	6	18.38	11.26	3.3	7.96	1.1	3.01	61.26	17.95	43.31	5.98	16.38	650.0	0.23891888007465595	1.6	1.66	1.62	1.54	0.93	1.7
5039	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	850	20	14.0	5.1	0.9	0.38	6	19.9	12.96	4.09	8.87	0.87	2.75	65.13	20.55	44.57	4.37	13.82	650.0	0.3652694812643656	1.6	1.66	1.62	1.54	0.93	1.7
5040	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	10	1.5	5.7	2.8	0.75	2	38.76	7.42	1.65	5.77	15.08	8.59	19.14	4.26	14.89	38.91	22.16	650.0	0.10279606717995593	1.6	1.66	1.62	1.54	0.93	1.7
5041	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	15	2.3	8.5	4.3	0.5	2	39.61	9.8	2.72	7.08	14.6	8.91	24.74	6.87	17.87	36.86	22.49	650.0	0.20628151783902673	1.6	1.66	1.62	1.54	0.93	1.7
5042	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	20	3.0	11.3	5.7	0.38	2	40.12	12.4	3.59	8.81	13.59	9.07	30.91	8.95	21.96	33.87	22.61	650.0	0.3483926001203832	1.6	1.66	1.62	1.54	0.93	1.7
5043	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	10	1.5	6.4	2.1	0.75	3	32.69	9.12	2.5	6.62	8.44	5.81	27.9	7.65	20.25	25.82	17.77	650.0	0.12750697468700012	1.6	1.66	1.62	1.54	0.93	1.7
5044	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	15	2.3	9.6	3.2	0.5	3	28.79	14.17	4.02	10.15	7.49	6.18	49.22	13.96	35.26	26.02	21.47	650.0	0.30560318051592544	1.6	1.66	1.62	1.54	0.93	1.7
5045	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	20	3.0	12.8	4.3	0.38	3	33.15	15.04	4.25	10.79	7.3	6.02	45.37	12.82	32.55	22.02	18.16	650.0	0.428920074985428	1.6	1.66	1.62	1.54	0.93	1.7
5046	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	10	1.5	6.8	1.7	0.75	4	27.71	11.03	3.19	7.84	5.23	4.66	39.81	11.51	28.29	18.87	16.82	650.0	0.1558279356418871	1.6	1.66	1.62	1.54	0.93	1.7
5047	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	15	2.3	10.2	2.6	0.5	4	26.44	14.62	4.1	10.52	4.69	4.56	55.3	15.51	39.79	17.74	17.25	650.0	0.3161166093165507	1.6	1.66	1.62	1.54	0.93	1.7
5048	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	20	3.0	13.6	3.4	0.38	4	26.8	14.87	4.27	10.6	4.63	4.12	55.49	15.93	39.55	17.28	15.37	650.0	0.42365970024243615	1.6	1.66	1.62	1.54	0.93	1.7
5049	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	10	1.5	7.3	1.2	0.75	6	21.36	11.55	3.36	8.19	2.5	3.02	54.07	15.73	38.34	11.7	14.14	650.0	0.16364368717639619	1.6	1.66	1.62	1.54	0.93	1.7
5050	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	15	2.3	10.9	1.8	0.5	6	20.72	13.55	4.06	9.49	2.37	2.81	65.4	19.59	45.8	11.44	13.56	650.0	0.2912079477175836	1.6	1.66	1.62	1.54	0.93	1.7
5051	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	20	3.0	14.6	2.4	0.38	6	18.65	13.23	4.27	8.96	2.4	2.41	70.94	22.9	48.04	12.87	12.92	650.0	0.37344538469129734	1.6	1.66	1.62	1.54	0.93	1.7
5052	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	10	4.0	4.0	2.0	0.75	2	37.63	13.88	3.65	10.23	12.11	11.23	36.89	9.7	27.19	32.18	29.84	650.0	0.19923801798923882	1.6	1.66	1.62	1.54	0.93	1.7
5053	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	15	6.0	6.0	3.0	0.5	2	40.84	17.53	4.2	13.33	11.11	10.57	42.92	10.28	32.64	27.2	25.88	650.0	0.3854711902856547	1.6	1.66	1.62	1.54	0.93	1.7
5054	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	20	8.0	8.0	4.0	0.38	2	38.9	18.32	4.32	14.0	11.02	9.36	47.1	11.11	35.99	28.33	24.06	650.0	0.5325289792938981	1.6	1.66	1.62	1.54	0.93	1.7
5055	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	10	4.0	4.5	1.5	0.75	3	31.25	15.56	3.96	11.6	6.34	7.2	49.79	12.67	37.12	20.29	23.04	650.0	0.2255052840106286	1.6	1.66	1.62	1.54	0.93	1.7
5056	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	15	6.0	6.8	2.3	0.5	3	32.07	17.23	4.29	12.94	6.14	6.54	53.73	13.38	40.35	19.15	20.39	650.0	0.37820901818157393	1.6	1.66	1.62	1.54	0.93	1.7
5057	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	20	8.0	9.0	3.0	0.38	3	30.0	16.96	4.44	12.52	6.03	5.31	56.53	14.8	41.73	20.1	17.7	650.0	0.4890730699224022	1.6	1.66	1.62	1.54	0.93	1.7
5058	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	10	4.0	4.8	1.2	0.75	4	26.09	15.24	4.09	11.15	3.73	5.13	58.41	15.68	42.74	14.3	19.66	650.0	0.2204619367839907	1.6	1.66	1.62	1.54	0.93	1.7
5059	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	15	6.0	7.2	1.8	0.5	4	26.23	16.35	4.33	12.02	3.88	4.42	62.33	16.51	45.83	14.79	16.85	650.0	0.35705751711051675	1.6	1.66	1.62	1.54	0.93	1.7
5060	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	20	8.0	9.6	2.4	0.38	4	23.66	15.76	4.56	11.2	3.73	3.68	66.61	19.27	47.34	15.77	15.55	650.0	0.45131662674308226	1.6	1.66	1.62	1.54	0.93	1.7
5061	Ti-Na2WO4/SiO2	Ti	22	Na	11	W	74	SiO2	11	0.37	0.185	40	40	20	800	10	4.0	5.1	0.9	0.75	6	18.25	13.67	4.0	9.67	1.76	3.11	74.9	21.92	52.99	9.64	17.04	650.0	0.19599069832088015	1.6	1.66	1.62	1.54	0.93	1.7
